Crude wooden chair,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
Dragon bitter,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420,10420
Fancy teak dresser,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314
Gilded 4-poster,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,205086,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424,210424
Gilded bench,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,60773,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732,59732
Gilded cape rack,96796,96796,96796,96796,96796,96796,96796,96796,96796,96796,96796,96796,96796,96796,96796,96796,96796,96796,96796,96796,96796,96796,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583,100583
Gilded clock,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462,121462
Gilded dresser,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541,117541
Gilded magic wardrobe,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452,45452
Gilded wardrobe,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577
